Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4,82.4487804878049,82.5,82.7487804878049,82.9,83.2,83.3,83.2,83.0512195121951
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,56970.3613028094,50084.4440606385,54117.547718609,57410.1737346009,55194.7585097428,51983.4523666382,60758.9044397144,65169.5191118657,65058.3773146674
Australia,AUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5271.93310547,5418.43652344,5770.69042969,5843.64794922,5543.37841797,5968.00341797,7092.13476563,6723.98242188,6980.38525391
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.055,5.711,5.592,5.345,5.143,6.394,5.022,3.728,3.668
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.8778642539361,87.0166295249235,87.12809266445,87.2267680845925,87.3019647888406,87.2713470458985,87.2353407632761,87.3343268253813,87.4866955653765
Australia,AUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,84.5605149091408,86.54000092,86.5450488476768,90.0082016,93.60990143,94.6934967,96.97219849,96.11940002,96.1160965
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.190243902439,81.6414634146342,81.6439024390244,81.6926829268293,81.8951219512195,81.1926829268293,81.190243902439,81.2951219512195,81.7926829268293
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,43915.228020857,45061.4993920192,47163.7425775142,51194.0749841299,49885.9947355204,48716.4098900349,53648.6437976214,52336.7725223758,56579.504175468
Austria,AUT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4649.59667969,4758.89892578,4999.86962891,5394.55908203,5313.19287109,5569.84130859,6554.14257813,5897.97607422,6267.93164063
Austria,AUT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.802,6.064,5.561,4.933,4.56,5.201,6.459,4.992,5.264
